40,39.6626,39.9936,39.4279,39.3585,39.6102,39.0424,39.0636,38.8088,38.9523,38.4915,39.1929,39.1358,37.9138,38.5955,39.0796,38.4152,38.1895,37.5062,36.7082,36.5116,36.4175,37.1199,36.6005,37.2993,37.4616,38.4503,37.554,37.9905,37.9718,37.8148,38.3805,38.7999,39.2143,39.3711,39.2266,38.7615,37.8197,38.209,37.6585,38.1338,37.7736,37.9795,37.9511,38.5374,38.726,38.1114,38.2003,38.5754,37.7017,38.2428,38.0012,37.1804,36.9963,36.5047,35.744,35.1818,36.2832,36.2027,35.9352,35.6211,35.6193,35.6108,30.1952,30.4193,31.0238,30.3404,31.3001,30.3642,29.7444,29.4387,29.4233,29.5297,29.5485,29.0023,28.5112,28.2119,27.8991,27.7861,28.3435,28.3784,28.4759,27.8413,23.7366,23.7858,23.7354,23.8076,23.853,23.8974,24.1491,24.5769,24.2031,23.7943,23.7971,23.6584,23.9884,24.3579,25.2507,25.3141,25.3144,25.4847,26.017,25.4772,25.4803,24.8625,24.1786,24.0909,24.0472,24.1816,23.8273,23.6089,23.1199,22.5412,22.1418,22.636,22.9574,22.7999,22.1663,22.3345,22.0825,22.1548,21.9659,21.926,21.3978,22.0869,22.1434,22.1969,22.3254,21.6782,22.0997,22.0514,21.7914,21.941,21.4979,20.8384,21.4354,21.212,20.7049,20.5973,20.661,20.854,21.4089,21.2575,21.0352,20.9521,20.7757,21.1418,21.0381,21.2167,22.3131,22.3471,22.4728,22.8074,22.4432,22.5199,22.9312,23.0977,22.7831,22.5379,22.0008,22.3955,22.0065,22.4597,22.098,22.5689,22.7333,22.7095,23.393,24.0278,24.2195,23.6484,23.9394,23.5287,23.769,22.9444,22.7368,22.6346,22.4928,22.8485,22.3749,21.2244,21.6075,22.3536,22.2376,22.3294,22.4482,23.0528,23.3823,23.5702,23.0464,22.912,22.9325,22.516,22.6234,22.5612,22.5074,23.1812,22.8984,22.484,23.0055,22.3264,22.5266,22.7926,22.6007,21.7463,22.221,22.1253,22.0366,22.0048,22.3034,21.9363,20.0679,19.7684,19.5014,19.4332,19.0703,19.5574,19.1571,18.9295,18.7417,18.2787,18.2469,18.4379,18.0872,18.1448,18.2459,18.2455,18.5836,18.4777,18.5812,19.1528,19.6441,19.8348,19.6089,19.4132,19.5191,19.4437,18.4109,18.3368,18.1784,18.9237,19.2732,19.437,19.4574,19.5349,19.6162,19.4802,19.4034,19.5713,19.5152,19.9602,19.4909,19.8685
40,40.3145,39.0337,40.0449,39.5431,40.1767,40.0359,39.1916,39.5116,39.3727,39.3328,39.8304,39.6584,39.2774,39.1161,38.3754,38.4081,38.5234,38.5525,39.0296,38.5604,38.8117,38.3425,37.6499,36.686,36.8436,36.1091,35.2393,35.361,36.124,35.3945,35.6259,36.5691,35.7093,35.083,35.0836,34.1967,34.0925,32.8974,33.3197,33.4024,34.3669,34.3332,33.4084,34.8206,35.1805,34.7386,34.6288,34.7111,35.2034,34.2882,35.3905,36.5208,37.9289,37.5768,37.8523,38.2454,38.6574,38.5499,38.9107,39.2242,38.9594,39.2495,39.088,39.4718,40.5969,40.3508,38.9068,39.8513,40.2925,38.8424,37.4744,38.3368,37.8154,38.1292,31.9331,32.7455,32.4966,32.702,33.5652,33.5512,33.1483,32.0274,31.5239,33.043,33.0636,32.9997,33.6262,33.823,33.6134,32.8597,32.7272,32.5076,33.1368,33.496,33.3292,33.0897,32.8503,33.3529,32.5377,33.2777,33.5342,34.2446,33.4222,31.9944,32.2392,31.4779,32.0033,31.6594,31.7047,30.9779,31.529,31.6226,31.105,30.568,30.3021,30.8516,31.3899,31.2015,31.3231,32.2392,33.0639,33.061,33.1246,33.0351,33.7861,33.8592,33.7291,34.2842,34.3047,33.5574,34.0766,34.176,34.8621,35.1004,34.955,34.3843,35.1373,35.5728,35.7652,36.2656,35.4266,36.0749,36.7616,36.3828,36.1869,36.341,35.5922,35.5311,36.0281,36.64,36.074,37.15,37.8083,38.5076,38.51,39.3508,40.4971,40.4916,39.9303,39.3699,39.3163,40.7731,41.6926,41.3766,41.4806,41.3435,41.8919,41.8178,41.7419,42.1166,40.9765,40.9046,41.0648,41.2236,40.9209,42.4375,43.5666,43.0944,43.777,43.3775,43.5348,44.8982,45.3987,46.3366,46.3745,46.3918,46.1942,46.292,45.3977,47.3088,46.7114,47.1756,47.6754,48.2828,49.9876,50.2658,49.6025,51.8013,50.1416,49.1473,50.7636,51.1629,51.9933,51.8429,51.4968,50.5534,52.6746,52.1479,51.9397,51.4089,51.4117,51.3127,51.8647,53.2102,52.4273,52.2107,52.686,51.4396,52.1277,52.3086,52.1959,51.6667,51.5724,51.1769,51.5659,51.9903,54.09,54.502,50.9774,53.5951,53.4933,54.4606,53.9549,53.939,54.3817,54.2206,54.0304,54.1278,54.1752,55.0722,55.5573,57.3614,58.3766,58.4464,58.0317,57.1807,57.4787,56.9227,56.8964,57.4079,56.9311,57.5179
40,41.0075,41.2377,41.0847,40.7095,40.5758,40.7051,41.4808,41.3346,41.8473,42.3039,42.8161,43.4883,44.903,44.3914,45.2019,44.8864,44.8153,43.9676,44.0377,44.8624,45.2,45.622,44.3228,43.9376,43.4093,43.8577,43.0699,44.8533,44.7501,43.93,43.4911,44.1463,44.0426,43.1304,42.1806,42.5935,42.9011,42.242,42.4479,42.4288,41.8154,42.9034,43.7408,44.2636,44.9323,45.5438,45.3212,45.364,46.2263,45.7566,46.5089,46.585,45.5885,44.809,45.4713,45.8775,46.0388,46.6906,46.974,46.856,47.249,48.2417,49.9174,50.8573,52.2356,51.8683,53.85,53.502,53.9958,54.3264,53.2264,54.251,54.1116,53.4785,53.8966,53.5518,54.5249,54.3,54.335,55.7149,55.3675,55.4451,56.618,47.4721,46.5357,45.4232,45.9713,45.4637,44.491,45.5234,45.4553,44.9402,46.054,47.3907,46.421,47.2212,47.2429,47.1823,46.6249,46.079,45.6607,44.2868,45.8496,44.9575,44.0574,43.0286,44.062,44.1941,44.3239,45.0996,44.2379,44.6871,44.8303,44.2117,45.6149,45.4708,45.5282,45.8248,46.1436,44.6597,44.1558,44.5173,44.2056,43.8026,43.7402,43.7302,43.9966,44.3579,44.4929,45.0315,45.6394,46.9721,45.8025,39.4919,39.6881,39.2078,39.7761,39.6969,39.5053,40.1073,40.822,39.9006,40.4619,39.1181,38.9394,38.9257,39.7192,40.1658,39.1551,39.2682,40.2935,40.5082,40.3437,41.1614,41.2533,41.509,40.6133,40.5602,41.8986,42.0907,41.5528,41.668,40.987,41.0357,40.6697,40.1079,40.0249,40.5378,40.8513,39.4201,39.5817,41.0176,40.3467,40.6592,40.8704,41.8618,42.3292,42.6436,42.2722,42.5691,42.9158,42.6811,42.3229,41.7105,40.8561,41.3513,41.077,40.6404,39.4698,38.2689,38.91,38.6002,38.7106,38.8718,37.8931,38.8559,38.2427,39.5238,39.6537,39.2872,38.6228,39.0788,38.9981,32.4596,32.913,32.0013,32.6753,33.041,33.7039,33.5515,33.5474,33.7572,34.227,34.6481,34.5259,34.3177,34.4085,35.7778,35.6212,35.4,34.7329,34.3486,34.46,34.4145,34.6198,35.3995,34.0314,34.0531,34.2604,35.3646,35.6949,35.4093,35.1749,34.8817,34.9562,35.3558,34.7973,34.9698,35.1349,35.0778,35.0512,34.4821,34.6204,34.1024,34.5011,34.2592,33.3835,34.0573,33.7634,33.4515,32.679,33.1425
40,39.5257,39.1859,38.4147,38.8029,39.1114,38.4908,38.2369,39.052,37.8819,39.5349,39.3979,38.7614,38.1671,38.5244,38.7853,39.4558,39.3875,39.1261,38.0742,38.0785,37.8529,38.1919,38.8129,39.0172,39.3116,39.4226,39.6326,39.5364,39.5326,40.3656,40.6071,40.4509,40.0755,40.0354,40.7384,41.1172,39.5786,39.7023,39.3298,40.0844,39.5915,39.509,39.0935,39.5404,39.4167,39.3515,39.1683,39.602,39.5867,38.9664,38.3205,38.5484,38.0557,38.1842,37.5271,37.3169,37.2972,34.4185,34.5895,33.7038,33.0306,33.159,32.7355,33.2141,33.3897,33.0392,32.429,32.4149,32.834,33.2841,33.82,33.9359,34.6592,34.801,34.3419,34.0144,34.6154,34.1574,33.637,34.4405,34.5727,34.7084,35.1702,35.6218,35.5692,36.2673,37.1788,36.4609,36.6949,36.1997,35.9702,35.3143,36.3323,36.3857,36.2531,36.3234,36.1556,36.2,36.4674,36.0079,36.3301,36.0556,36.2683,35.946,36.3934,36.9097,36.88,38.2302,38.421,37.6042,38.0392,39.0639,38.7141,37.9364,38.3606,38.3059,38.3737,38.4694,38.1965,37.9963,37.8132,37.8096,38.3485,37.9397,38.6468,38.5089,39.1604,40.4425,40.343,40.4213,39.7579,39.8522,40.167,40.5277,40.0043,40.3987,40.0219,41.0701,41.321,41.3519,42.3076,42.4558,42.8343,42.55,41.8113,42.2498,43.3586,43.1892,42.9922,42.4522,41.0577,41.042,41.5674,42.1085,41.4755,41.7848,42.8476,43.1131,42.9395,42.479,42.1417,42.9592,42.8816,42.3015,42.1384,41.6651,42.3678,41.4646,39.7089,40.3873,39.4112,40.2328,41.8853,42.0142,42.5429,42.9332,43.1722,42.8132,42.1141,42.0951,41.5355,41.7821,41.4468,40.6421,40.9608,40.8171,39.9801,40.6758,40.7284,41.4103,41.5776,41.286,40.7873,41.1881,42.2356,42.5868,42.2682,42.4748,41.8699,42.2116,42.8007,42.5549,43.5517,43.2078,43.4087,43.9305,43.6773,42.9094,42.2791,42.0856,41.8441,41.8414,42.2075,42.808,43.4981,44.9389,44.4013,45.8968,45.8191,45.6705,46.2803,45.888,46.3732,47.5116,47.2543,47.8585,48.2911,50.0449,48.7891,48.419,47.5023,48.1033,48.2504,49.5764,48.7187,48.6438,49.7631,49.5603,49.2876,48.9084,48.2325,47.5397,47.0843,45.9586,46.0444,45.7141,43.9565,42.9161,41.2559,40.3323,41.0832,41.1696
40,39.7033,40.199,39.8962,39.0688,38.7206,39.2523,39.3809,40.009,39.9764,39.6141,40.5565,40.1137,40.6567,39.925,40.4459,40.7961,41.3334,40.5643,40.6959,40.1824,39.1442,38.6031,39.4279,40.2683,39.559,39.5709,39.861,39.1995,39.5537,40.1371,40.0274,39.5534,39.4524,38.5479,39.1969,38.998,39.6984,39.7884,39.2181,37.9161,37.8767,37.6784,37.953,37.3498,37.2662,37.527,37.7932,38.5983,39.356,39.4326,39.4576,39.726,38.6431,37.7774,37.138,37.1242,36.8548,30.0588,30.1604,29.7989,29.7961,29.9889,30.3064,30.0789,29.6799,29.9472,30.254,30.0183,30.1779,30.0141,29.5965,30.1008,30.9327,30.7991,31.0602,31.1993,30.3865,30.944,31.1097,31.9243,31.6683,31.6558,31.2117,31.2319,31.1969,30.2714,31.2866,30.7275,30.9941,31.1504,31.9099,32.7797,32.262,31.867,32.238,31.8093,32.9577,33.2038,33.8514,33.3983,34.047,33.2902,33.3915,33.4745,34.3026,33.9352,35.0883,35.5314,35.7575,36.2139,36.1431,35.2407,34.6413,34.9969,34.5715,34.3227,34.9569,35.1181,35.9539,35.6908,35.6209,36.2446,36.4952,37.8003,37.1673,36.5843,36.722,36.9772,36.427,36.975,37.3099,36.9571,37.0748,37.6123,37.7293,37.116,36.0404,35.3786,35.7992,35.8687,35.6422,35.3091,34.9517,34.7423,34.6478,25.7066,25.682,26.1407,26.0281,26.1677,25.8324,26.4205,26.9083,27.1575,27.4521,27.3864,27.244,28.1056,28.1613,28.0292,27.6288,27.6783,27.7607,27.8021,28.0976,27.9814,28.6161,28.3743,28.183,28.0396,27.9605,27.663,26.8579,26.558,26.8275,26.3194,26.5706,27.4224,27.9782,28.0629,27.8606,27.692,27.763,28.0477,28.4308,29.2414,30.2431,30.4559,30.1417,30.4479,29.9133,29.4797,30.0115,30.2629,30.4126,31.2661,31.4943,31.599,31.555,31.292,31.5234,31.4562,30.821,30.9202,30.8981,31.4556,30.3064,30.5992,30.5909,31.7146,30.9754,31.0406,30.8003,30.5298,30.7941,31.1706,31.436,31.3818,31.5901,31.8604,32.621,32.5142,32.6776,33.2313,33.7093,32.6105,32.3661,32.6121,32.1874,31.7815,31.784,32.0996,31.7383,31.8656,31.0275,26.4936,25.7418,26.408,26.0808,26.3942,25.9518,26.2481,25.4658,26.1572,26.0726,25.6255,26.2102,25.9955,25.426,25.5166,25.3493,25.3887
40,40.4367,40.2125,40.794,41.2832,39.4323,40.2226,40.1246,40.5556,40.1505,40.243,39.8835,39.5235,39.1632,38.5795,39.4986,39.2081,38.8648,39.3244,38.4884,38.2155,38.0107,37.4015,36.3928,36.4762,36.7574,36.6799,37.5383,37.7304,37.7088,37.9835,37.7417,38.3134,38.0992,37.8317,38.0252,37.7647,36.6698,36.9629,37.4353,37.3129,37.4709,37.2879,37.3725,36.8544,38.215,39.4005,38.7698,38.7479,38.8698,39.0183,39.625,39.2841,39.5563,39.45,38.6303,39.055,39.029,38.8894,38.8282,39.268,38.8276,38.0612,37.7639,37.8973,37.5725,37.7815,38.0423,37.9491,38.1992,38.1811,38.2149,38.4509,38.5167,37.658,38.6908,38.771,38.2825,38.5535,39.6483,39.2658,40.5593,41.0628,40.0141,41.3914,40.3389,40.4545,40.3771,39.7495,40.1332,40.9712,40.0966,41.0894,41.5908,42.5658,42.5573,44.0007,44.2527,44.4694,44.6632,43.6122,44.0258,43.2587,42.609,41.3756,40.2785,41.1034,41.0247,39.5061,39.7198,38.2006,38.8008,38.3509,37.9997,38.6556,38.4079,39.2486,39.2549,40.0569,39.8153,40.7086,39.8967,40.1738,39.8832,39.8717,40.3452,40.2523,40.8066,41.4348,41.3749,41.8942,41.7235,41.8339,42.2497,41.8834,40.9715,40.4788,40.1851,40.8521,40.6519,41.1772,39.7065,39.0532,37.3987,37.1613,38.034,38.138,37.5563,36.5236,36.7115,36.2124,35.8396,35.2751,34.8036,34.1448,34.1305,34.2569,33.8095,34.7445,35.0426,33.9849,34.0628,34.2315,34.4299,34.4121,34.8272,35.4476,35.7557,36.5221,37.0725,36.9494,37.1607,37.5072,38.1484,38.0962,38.2637,37.1963,36.9611,35.5244,35.0329,34.6702,34.9906,34.5871,34.5739,34.775,34.745,34.4405,35.2962,35.7568,35.6904,35.4757,35.6595,35.8384,35.9041,35.5851,34.3986,34.5707,34.144,34.9705,34.3769,34.1936,35.0007,34.8107,34.3852,34.9712,35.7405,34.7699,35.2967,35.7852,35.6988,35.1026,35.9776,34.7776,34.3418,34.7478,33.8018,33.6522,33.5759,34.2815,34.6897,35.1453,34.2235,34.0906,34.3373,34.9502,34.2174,34.0506,35.0899,34.6992,35.031,35.5352,35.8809,36.4815,35.4921,35.8577,35.757,35.7432,35.8852,36.1669,36.0575,36.0672,35.1475,34.3471,34.8355,35.4901,36.0914,36.2117,37.0943,37.8994,38.594,38.5902,38.9976,39.0087
40,40.1352,40.5576,41.6061,41.8474,40.9938,42.4715,42.36,41.5306,41.698,42.1802,42.9825,43.1942,42.9182,43.0952,43.244,43.7584,43.7956,45.608,46.4965,46.1382,45.7108,45.2637,45.6894,45.8115,45.2324,43.8827,43.6673,44.1295,43.316,43.1193,43.9726,42.2582,41.9935,41.6826,40.7719,39.9535,40.5004,41.477,41.0266,41.6911,41.7757,41.7174,42.7536,42.2603,41.9106,41.204,40.5175,40.9031,41.9001,42.145,40.498,41.7935,42.5258,43.4073,43.6719,43.1954,43.233,44.1669,43.9923,44.7011,44.0956,44.7774,44.9504,44.8038,44.9633,45.5628,46.4749,46.0742,45.8625,46.4082,48.2655,50.0296,51.114,52.4792,51.8588,51.1579,50.3685,49.7604,50.3227,50.4766,51.1785,52.4276,52.7356,52.8862,54.6093,54.3777,53.3548,53.9172,53.5612,53.8376,53.1927,53.7871,53.9088,53.9927,54.7577,56.1269,57.8542,58.6583,58.8566,59.0676,60.1321,59.3736,58.8125,57.3229,58.4356,60.0354,60.8788,59.4763,60.1256,59.9053,60.3625,62.2549,61.619,62.4925,62.5235,62.7622,61.4167,61.2187,60.2577,61.1694,61.4364,62.1541,61.5339,61.2107,62.2991,62.1993,61.8366,62.7848,62.1786,61.8764,62.0302,62.6474,62.6037,61.3448,62.1109,63.4798,63.0824,62.9646,62.0784,62.275,61.564,63.2077,63.0402,62.7487,62.5546,61.9387,62.2661,62.0598,63.0458,63.3747,64.067,64.8822,66.3081,65.9499,65.3685,64.9502,63.4413,63.5796,64.0098,63.2227,62.7504,63.1792,63.4735,63.1957,61.9371,62.2101,62.9619,63.6704,63.5404,62.7977,61.7374,60.9547,61.486,61.2936,61.3788,59.8536,60.846,62.1613,61.5529,59.7898,61.3235,60.9918,60.1418,59.4862,59.0885,58.6011,58.3502,57.7839,58.6146,58.1692,56.8065,55.9332,55.751,55.6837,56.5322,56.423,56.6603,56.3402,56.623,55.2137,55.5191,55.3112,56.2022,57.1816,57.6009,57.2813,57.0131,56.1606,56.014,54.834,54.6751,55.5093,55.1243,55.4307,56.0155,56.7965,56.3974,55.5685,54.6432,53.8888,53.5708,52.4219,51.8642,52.7351,53.5473,51.9245,53.9598,55.0869,53.8952,53.957,53.5707,53.1047,51.9225,52.6385,53.351,53.6729,55.3465,55.2213,54.6532,53.8456,53.1516,54.2397,54.5812,54.2593,53.7395,54.3842,53.3225,52.4223,53.1494,53.4456,52.6587,52.7605
40,39.4849,39.5363,39.5097,39.2285,38.9508,38.3287,38.1153,39.0326,39.0457,40.3688,39.3285,39.0082,39.3586,40.9014,40.0139,39.9991,40.2979,41.1453,40.8174,40.6511,40.0197,39.8112,39.7181,39.98,40.4701,39.6826,31.2195,31.3943,31.4394,31.2955,32.0646,32.0227,33.2072,33.1471,33.3554,34.0421,34.4352,33.3179,33.5224,33.6936,32.8656,33.3277,32.5361,32.8033,32.6945,32.982,33.0333,32.9285,32.8916,31.2872,30.6358,31.0902,30.537,30.6287,30.6941,31.1502,30.8923,30.2502,30.2249,30.3872,30.3499,30.8266,30.7738,29.8222,29.3683,30.0376,30.1332,29.6715,29.7324,29.658,29.6261,28.735,28.8676,28.1977,27.7375,27.3263,27.0103,26.9965,27.019,27.3481,28.0912,28.5828,28.0958,28.1613,28.6187,28.9639,29.7683,29.8778,29.6422,30.0575,30.1596,30.4024,31.1029,31.2314,31.7666,31.5129,31.0373,31.0424,30.9819,31.5097,32.2759,33.0442,31.8875,31.2998,31.0505,30.8168,30.4184,30.1839,30.9118,31.3632,30.9915,30.8702,31.009,30.1197,29.9978,29.8672,29.7208,30.167,30.0171,29.103,29.5837,29.2869,28.8506,28.5798,29.2878,28.5738,28.7594,28.5442,28.7122,28.0593,27.9674,27.8565,27.746,27.162,26.8418,26.8497,25.8449,25.2423,25.2031,25.2562,25.0988,25.0964,24.8303,25.1956,25.7757,25.2015,24.8677,25.1932,25.062,25.2948,24.0972,25.1689,25.4161,25.6318,24.857,24.6418,24.925,24.8988,25.2134,25.6655,26.1214,26.5084,26.4041,26.2016,26.1411,25.9744,26.3722,27.1487,27.3811,27.411,26.877,27.0979,27.5834,27.3011,27.7356,27.9271,28.9661,28.8902,28.6219,29.0022,28.6626,28.6855,28.8297,29.1937,29.7277,30.6705,29.8519,30.7565,30.1114,29.6451,29.9569,30.0252,29.5122,29.7854,29.7052,28.9398,29.4903,29.1176,28.624,28.6472,28.2368,28.4959,28.411,28.56,28.265,28.3208,27.9323,27.7935,27.7798,27.0133,27.4559,26.8298,26.4029,26.052,26.2703,26.0415,26.7121,27.4337,27.6822,27.3365,27.2325,27.2555,27.6928,27.5636,27.1961,26.6879,27.1443,27.3911,27.2254,27.0956,26.3379,25.9074,26.7467,26.8093,26.1718,25.6086,25.4347,25.0802,25.0555,25.2527,24.8652,24.7236,24.2485,24.8973,25.0928,25.3095,25.4755,25.1174,25.1834,25.2321,25.3093,25.0134
40,39.5687,40.1303,39.8675,40.4337,39.9649,39.4791,38.9728,38.9134,39.5059,39.0777,38.6201,38.736,37.897,38.5098,38.4799,38.4618,39.1394,40.0348,39.898,38.7079,38.2515,36.8413,36.5983,36.1521,35.5496,34.8895,34.6857,34.9787,30.4267,30.5997,30.5374,29.9435,29.6344,29.5799,30.0914,30.0299,30.6287,30.4667,30.071,30.2684,30.3709,30.6372,30.4155,30.7493,30.3716,31.6712,32.0262,33.5209,33.9682,34.4601,34.8827,34.3477,34.4234,34.3093,34.4692,34.5677,34.1193,34.6315,35.5568,35.378,35.5589,35.8076,35.5067,35.5368,34.605,34.8749,35.449,35.2964,35.0731,35.5559,34.8206,34.915,34.5837,33.9177,34.2531,34.6911,28.0207,27.5988,27.1797,27.6125,27.5777,27.028,26.6973,25.5609,25.5695,26.0865,26.1136,26.2188,27.1212,26.5919,27.1277,27.0473,26.717,26.8653,26.6085,26.3826,26.765,27.2209,27.2406,28.066,27.8811,28.9305,29.5972,30.2552,30.6059,30.8743,31.0011,31.64,32.2191,32.4382,32.2232,31.4692,31.835,31.895,32.3064,32.8139,31.6536,31.4022,31.2195,30.5863,30.8102,31.1615,31.2732,30.5937,30.8735,30.6685,30.4158,30.938,31.7581,32.0792,31.8716,31.7672,32.1796,31.3792,32.7373,32.777,32.7789,31.7742,31.767,31.339,31.897,32.114,31.2171,31.4616,31.8996,32.2379,32.477,33.1619,32.9759,32.9606,32.4365,33.6929,33.0991,33.4498,33.2109,33.2094,32.0015,32.3683,33.5499,33.9188,32.4869,32.7107,32.0122,31.4284,31.7582,31.9822,32.3855,32.6184,32.6382,33.0238,32.2257,32.7569,32.0727,32.2752,32.988,32.4294,32.8589,33.2208,33.3086,32.3663,32.5825,32.6894,33.1615,32.6109,33.2993,33.3749,33.3404,34.0746,34.6402,35.2035,34.7507,35.0782,34.2195,33.8706,33.5633,33.9757,34.6116,34.6302,34.5031,34.9813,35.0728,35.1584,34.8357,34.9353,34.3826,34.1085,34.9296,34.8648,35.268,34.9786,35.7925,35.7052,36.5514,36.1073,35.8781,35.7385,35.5285,36.0463,36.5635,36.7274,37.1459,38.7966,39.0847,39.6255,39.1694,38.8505,38.1091,38.2213,38.2788,37.3805,37.529,37.7733,38.4206,38.2337,38.7102,39.1043,39.4913,38.9667,38.9233,39.6808,40.2613,39.3509,39.7728,33.0919,32.8921,33.1423,32.8438,33.3686,32.0581,32.1358,32.0249,31.369
40,39.9077,39.3581,31.6032,31.7098,31.2877,30.5041,30.4464,30.2741,30.9779,31.6389,32.6889,32.9907,32.424,32.4135,31.9724,31.2696,32.1731,32.5857,32.9202,32.0954,32.2489,32.0724,32.1546,31.1821,31.4622,30.4179,30.3517,30.5122,27.4409,27.6246,27.3941,27.8042,28.0041,28.4525,29.2901,29.3475,29.8857,29.6841,29.5094,29.4465,30.0793,29.632,29.6896,29.8724,29.7135,29.1281,29.3711,28.5808,29.22,29.3762,29.7995,29.8152,30.2814,30.3435,30.5049,30.4502,31.0533,31.2246,30.8276,31.4879,32.4116,32.2966,32.8869,32.5885,32.9613,33.9252,34.9781,35.178,35.4336,35.269,34.9895,34.8322,34.3796,34.596,34.5688,34.4788,35.1787,34.6377,34.3423,34.1268,34.7941,34.8257,35.3057,35.5106,35.6386,35.9702,36.2828,35.403,36.0315,37.3006,37.0244,37.5738,37.2607,36.8233,37.0706,36.7277,36.784,37.727,38.4554,38.8232,38.6147,39.2603,39.4726,39.4769,40.0855,40.455,40.5771,40.8688,39.9108,39.8624,40.0311,39.7326,39.0319,39.0572,38.1928,36.9545,36.1934,35.7406,35.1372,35.4208,35.0845,34.8034,35.4409,36.8705,37.9464,36.8925,37.9554,38.051,37.7889,38.8507,39.1073,38.9967,38.9568,38.573,37.8381,37.7473,38.1159,37.9437,37.9507,37.6199,37.2663,37.7202,37.726,38.4025,38.2403,38.1286,39.3955,39.5891,38.9475,38.8435,39.465,38.5452,39.2689,39.0222,40.7676,40.9481,40.8026,40.0207,36.0407,36.6808,35.6965,35.1165,35.5419,35.7503,36.2308,35.8045,35.7188,35.6599,35.8182,35.963,36.3542,36.27,36.6061,37.0355,36.9457,36.6805,36.6849,36.9069,38.5638,38.5954,38.1588,36.9713,37.4001,36.6204,38.0769,38.2807,39.3515,39.8463,39.703,39.8905,39.2962,39.1394,30.1963,30.3648,30.8436,31.4043,31.901,31.3604,31.0261,31.1282,31.6193,30.8162,30.9228,30.6603,30.9803,30.9843,30.759,30.7313,31.0565,31.402,31.3967,31.0911,31.4244,31.0541,30.1544,30.6057,29.8192,29.6884,29.0809,29.3368,29.3854,28.7604,28.5269,28.9973,28.5584,28.5788,28.9115,29.1442,28.8624,28.6441,28.3281,28.0281,28.2208,27.0196,26.581,26.367,25.9338,26.2353,25.8701,25.5774,25.3371,24.1969,23.8664,23.9319,23.7567,24.6351,24.1272,23.7211,23.5805,22.9084,22.8524,22.9251
