Date,JPM,BAC
2021-07-23,133.5245361328125,33.52882766723633
2021-07-26,134.4197540283203,33.9112548828125
2021-07-27,134.24249267578125,33.77783966064453
2021-07-28,134.4640350341797,33.9112548828125
2021-07-29,135.6163787841797,34.400394439697266
2021-07-30,134.5349884033203,34.11581039428711
2021-08-02,133.99432373046875,33.76005554199219
2021-08-03,135.5188751220703,34.28478240966797
2021-08-04,134.05636596679688,34.03575897216797
2021-08-05,135.74932861328125,34.702789306640625
2021-08-06,139.6051025390625,35.707759857177734
2021-08-09,139.4544219970703,36.170223236083984
2021-08-10,141.1651153564453,36.84613037109375
2021-08-11,142.84925842285156,37.30860137939453
2021-08-12,143.40765380859375,37.486473083496094
2021-08-13,141.80331420898438,37.024009704589844
2021-08-16,140.8726043701172,36.72163009643555
2021-08-17,139.17076110839844,36.54375457763672
2021-08-18,137.9032440185547,36.27695083618164
2021-08-19,136.7509765625,35.74332809448242
2021-08-20,137.14096069335938,35.90340805053711
2021-08-23,138.89596557617188,36.3836784362793
2021-08-24,139.7557830810547,36.89060592651367
2021-08-25,142.63650512695312,37.486473083496094
2021-08-26,143.3721923828125,37.388641357421875
2021-08-27,144.5244903564453,37.78886032104492
2021-08-30,142.2110595703125,37.05068588256836
2021-08-31,141.7767333984375,37.1307258605957
2021-09-01,141.5728759765625,36.63269805908203
2021-09-02,142.2288055419922,36.66844940185547
2021-09-03,141.36903381347656,36.69526672363281
2021-09-07,141.12081909179688,36.93661880493164
2021-09-08,140.4915008544922,36.45390701293945
2021-09-09,141.1030731201172,36.58799362182617
2021-09-10,139.4810028076172,35.998008728027344
2021-09-13,141.6969451904297,36.5969352722168
2021-09-14,139.2239532470703,35.61362838745117
2021-09-15,140.19007873535156,35.88180160522461
2021-09-16,140.12806701660156,36.15891647338867
2021-09-17,139.76461791992188,36.20360565185547
2021-09-20,135.5809326171875,34.96106719970703
2021-09-21,135.59864807128906,34.978946685791016
2021-09-22,138.19577026367188,35.88180160522461
2021-09-23,142.86700439453125,37.26736831665039
2021-09-24,144.51564025878906,37.66962814331055
2021-09-27,148.0080108642578,38.67081832885742
2021-09-28,147.21022033691406,38.5814208984375
2021-09-29,147.09498596191406,38.50096893310547
2021-09-30,145.09176635742188,37.94675064086914
2021-10-01,148.1409912109375,38.50991439819336
2021-10-04,147.98138427734375,38.74233627319336
2021-10-05,150.39796447753906,39.52897262573242
2021-10-06,150.71900939941406,39.5468635559082
2021-10-07,151.67311096191406,39.43959045410156
2021-10-08,151.78904724121094,39.63624954223633
2021-10-11,148.59669494628906,39.13565444946289
2021-10-12,147.45526123046875,38.921119689941406
2021-10-13,143.5673370361328,38.56354904174805
2021-10-14,145.7698974609375,40.28881072998047
2021-10-15,148.56996154785156,41.450897216796875
2021-10-18,148.5164337158203,41.370445251464844
2021-10-19,150.3177490234375,41.54922866821289
2021-10-20,152.34193420410156,42.094520568847656
2021-10-21,151.14700317382812,41.862098693847656
2021-10-22,153.18011474609375,42.52360153198242
2021-10-25,152.43109130859375,42.4699592590332
2021-10-26,152.84127807617188,42.872222900390625
2021-10-27,149.65782165527344,42.04982376098633
2021-10-28,151.91387939453125,42.71131896972656
2021-10-29,151.4947967529297,42.71131896972656
2021-11-01,151.41452026367188,42.773895263671875
2021-11-02,152.01199340820312,42.80071258544922
2021-11-03,152.06549072265625,43.238731384277344
2021-11-04,150.06800842285156,42.30906295776367
2021-11-05,149.85400390625,41.987247467041016
2021-11-08,150.75466918945312,42.317996978759766
2021-11-09,149.6132354736328,41.90679168701172
2021-11-10,149.47056579589844,42.219661712646484
2021-11-11,149.461669921875,42.45209503173828
2021-11-12,148.79286193847656,41.93360900878906
2021-11-15,148.5253448486328,42.05876541137695
2021-11-16,147.45526123046875,42.08557891845703
2021-11-17,146.66160583496094,41.576045989990234
2021-11-18,145.39537048339844,41.40620040893555
2021-11-19,143.4960174560547,40.58380126953125
2021-11-22,146.55465698242188,41.370445251464844
2021-11-23,150.05911254882812,42.46102523803711
2021-11-24,148.88201904296875,42.57722854614258
2021-11-26,144.39666748046875,40.90562438964844
2021-11-29,143.7724609375,40.75364685058594
2021-11-30,141.63230895996094,39.7524528503418
2021-12-01,140.7941131591797,39.189292907714844
2021-12-02,143.75466918945312,40.321048736572266
2021-12-03,141.1508026123047,39.40486526489258
2021-12-06,142.81832885742188,39.656368255615234
2021-12-07,144.96739196777344,40.15937042236328
2021-12-08,143.30874633789062,39.66534423828125
2021-12-09,143.08584594726562,39.96175765991211
2021-12-10,142.51512145996094,39.98870086669922
2021-12-13,140.82083129882812,39.144378662109375
2021-12-14,141.89988708496094,39.63840103149414
2021-12-15,140.83872985839844,39.467735290527344
2021-12-16,143.041259765625,40.41984939575195
2021-12-17,139.78646850585938,39.41383743286133
2021-12-20,137.27182006835938,38.767120361328125
2021-12-21,139.1890106201172,39.692291259765625
2021-12-22,139.7329559326172,39.77313232421875
2021-12-23,140.23231506347656,39.89888000488281
2021-12-27,141.0348663330078,40.09648895263672
2021-12-28,141.46287536621094,40.150390625
2021-12-29,141.3915557861328,40.08750534057617
2021-12-30,141.32020568847656,39.99768829345703
2021-12-31,141.2042999267578,39.96175765991211
2022-01-03,144.19158935546875,41.47975158691406
2022-01-04,149.65782165527344,43.105525970458984
2022-01-05,146.92178344726562,42.37797546386719
2022-01-06,148.48268127441406,43.23126983642578
2022-01-07,149.95388793945312,44.17439651489258
2022-01-10,150.09742736816406,43.949851989746094
2022-01-11,150.2499237060547,44.20134735107422
2022-01-12,151.10211181640625,43.8869743347168
2022-01-13,150.91372680664062,43.79714584350586
2022-01-14,141.6380615234375,43.03367233276367
2022-01-18,135.69947814941406,41.55160140991211
2022-01-19,133.60032653808594,41.71328353881836
2022-01-20,132.4610595703125,41.09352111816406
2022-01-21,130.14662170410156,40.34799575805664
2022-01-24,130.02999877929688,40.01565170288086
2022-01-25,131.44732666015625,40.806087493896484
2022-01-26,132.69427490234375,41.22825241088867
2022-01-27,130.3529510498047,40.842018127441406
2022-01-28,131.51910400390625,41.20130920410156
2022-01-31,133.3043212890625,41.44382095336914
2022-02-01,135.591796875,42.162391662597656
2022-02-02,134.50636291503906,42.11748504638672
2022-02-03,133.39398193359375,41.70429992675781
2022-02-04,136.856689453125,43.366004943847656
2022-02-07,137.314208984375,43.57259750366211
2022-02-08,139.8977508544922,44.35405349731445
2022-02-09,140.48085021972656,44.26422119140625
2022-02-10,139.8977508544922,44.0576286315918
2022-02-11,138.07669067382812,43.04264831542969
2022-02-14,136.7938995361328,42.59354019165039
2022-02-15,138.79437255859375,42.92588424682617
2022-02-16,139.0455322265625,42.82706832885742
2022-02-17,135.84298706054688,41.38093948364258
2022-02-18,136.4799346923828,41.282142639160156
2022-02-22,136.2377166748047,40.92285919189453
2022-02-23,133.38504028320312,40.222232818603516
2022-02-24,129.67115783691406,39.16233825683594
2022-02-25,132.73915100097656,40.43781280517578
2022-02-28,127.2042236328125,39.70126724243164
2022-03-01,122.40492248535156,38.147361755371094
2022-03-02,124.94361114501953,38.767120361328125
2022-03-03,124.05548858642578,38.3519287109375
2022-03-04,120.56591796875,36.96189880371094
2022-03-07,115.91017150878906,34.60609436035156
2022-03-08,115.09381866455078,34.83173751831055
2022-03-09,119.70475006103516,37.043128967285156
2022-03-10,118.28738403320312,36.70916748046875
2022-03-11,115.62310028076172,36.402286529541016
2022-03-14,116.77132415771484,37.18755340576172
2022-03-15,118.84355163574219,37.45834732055664
2022-03-16,124.1541976928711,38.631736755371094
2022-03-17,125.72406768798828,38.83933639526367
2022-03-18,125.67924499511719,38.72199630737305
2022-03-21,125.27555084228516,38.6678352355957
2022-03-22,127.93983459472656,39.87733840942383
2022-03-23,125.39215850830078,38.893497467041016
2022-03-24,126.20845794677734,38.87543487548828
2022-03-25,127.3118667602539,39.471160888671875
2022-03-28,126.36995697021484,39.30868911743164
2022-03-29,126.64801788330078,39.209407806396484
2022-03-30,126.07388305664062,38.812255859375
2022-03-31,122.28828430175781,37.20561218261719
2022-04-01,121.38224792480469,36.916786193847656
2022-04-04,121.92049407958984,36.85359191894531
2022-04-05,120.50166320800781,36.23078918457031
2022-04-06,118.82980346679688,35.833648681640625
2022-04-07,118.46827697753906,35.553829193115234
2022-04-08,120.6372299194336,35.80656814575195
2022-04-11,120.19441223144531,35.734352111816406
2022-04-12,118.8749771118164,35.355255126953125
2022-04-13,115.043212890625,35.039337158203125
2022-04-14,113.97684478759766,33.91108322143555
2022-04-18,116.09153747558594,35.06641387939453
2022-04-19,118.49541473388672,35.716304779052734
2022-04-20,118.91112518310547,35.79753875732422
2022-04-21,117.98934173583984,35.120582580566406
2022-04-22,114.60038757324219,33.90205383300781
2022-04-25,114.56425476074219,33.658348083496094
2022-04-26,111.17529296875,32.90016555786133
2022-04-27,109.7293472290039,32.719635009765625
2022-04-28,111.4645004272461,33.22510528564453
2022-04-29,107.86770629882812,32.20514678955078
2022-05-02,108.85274505615234,32.62034606933594
2022-05-03,111.18433380126953,33.5139274597168
2022-05-04,114.86247253417969,34.858821868896484
2022-05-05,111.9886474609375,33.88401794433594
2022-05-06,111.80790710449219,33.80276870727539
2022-05-09,110.12699890136719,32.82794952392578
2022-05-10,107.44296264648438,32.277347564697266
2022-05-11,106.76516723632812,32.10585403442383
2022-05-12,106.6748046875,31.654552459716797
2022-05-13,107.62368774414062,31.74481773376465
2022-05-16,106.87361145019531,31.41987419128418
2022-05-17,110.41619110107422,32.48495864868164
2022-05-18,108.52742004394531,31.483062744140625
2022-05-19,106.91879272460938,31.094942092895508
2022-05-20,106.04219055175781,30.562389373779297
2022-05-23,112.60316467285156,32.37664794921875
2022-05-24,114.19371032714844,32.17806625366211
2022-05-25,114.9889907836914,32.34956741333008
2022-05-26,116.97718048095703,33.09873580932617
2022-05-27,118.63098907470703,33.41463851928711
2022-05-31,119.49851989746094,33.57712173461914
2022-06-01,117.40190887451172,33.09873580932617
2022-06-02,119.29068756103516,33.31660461425781
2022-06-03,117.62785339355469,32.85362243652344
2022-06-06,117.23925018310547,32.81730651855469
2022-06-07,117.54651641845703,32.99886703491211
2022-06-08,115.67581939697266,32.58127975463867
2022-06-09,113.24481964111328,31.32849884033203
2022-06-10,108.03941345214844,30.112035751342773
2022-06-13,104.82217407226562,29.068058013916016
2022-06-14,103.0780029296875,28.55968475341797
2022-06-15,104.29801940917969,29.095293045043945
2022-06-16,102.50865936279297,28.913732528686523
2022-06-17,102.14715576171875,28.977277755737305
2022-06-21,104.67756652832031,29.821535110473633
2022-06-22,104.09014892578125,29.594585418701172
2022-06-23,102.95147705078125,29.122528076171875
2022-06-24,106.02411651611328,29.331327438354492
2022-06-27,105.17460632324219,29.36763572692871
2022-06-28,104.66854095458984,29.28592872619629
2022-06-29,104.19860076904297,28.922809600830078
2022-06-30,101.7676010131836,28.260108947753906
2022-07-01,103.0689697265625,28.65046501159668
2022-07-05,102.67692565917969,28.35996437072754
2022-07-06,102.0113754272461,28.123933792114258
2022-07-07,104.59152221679688,28.922809600830078
2022-07-08,104.26329040527344,28.8592586517334
2022-07-11,102.8957290649414,28.55968475341797
2022-07-12,102.99600982666016,28.468902587890625
2022-07-13,102.02960968017578,27.996845245361328
2022-07-14,98.46481323242188,27.352296829223633
2022-07-15,102.977783203125,29.276853561401367
2022-07-18,101.92021179199219,29.28592872619629
2022-07-19,104.44564056396484,30.27544403076172
2022-07-20,104.42741394042969,30.28452491760254
2022-07-21,105.1385269165039,30.547788619995117
2022-07-22,104.62799072265625,30.348068237304688
2022-07-25,105.04737091064453,30.620412826538086
2022-07-26,103.40628814697266,30.00309944152832
2022-07-27,105.06560516357422,30.493314743041992
2022-07-28,104.67357635498047,30.24820899963379
2022-07-29,105.17501831054688,30.693038940429688
2022-08-01,104.12654113769531,30.60226058959961
2022-08-02,102.50370788574219,29.9940242767334
2022-08-03,103.57950592041016,30.538707733154297
2022-08-04,102.43988037109375,30.320837020874023
2022-08-05,105.5396957397461,30.82920265197754
2022-08-08,104.25419616699219,30.402536392211914
2022-08-09,105.19324493408203,30.792896270751953
2022-08-10,107.93748474121094,31.83687973022461
2022-08-11,109.53298950195312,32.59944534301758
2022-08-12,111.34728240966797,32.9534797668457
2022-08-15,111.64816284179688,32.908084869384766
2022-08-16,112.71485900878906,33.26213455200195
2022-08-17,111.76667785644531,33.05333709716797
2022-08-18,110.90055847167969,32.935325622558594
2022-08-19,108.15631103515625,32.209075927734375
2022-08-22,106.36935424804688,31.519132614135742
2022-08-23,105.32087707519531,31.237722396850586
2022-08-24,105.576171875,31.33757781982422
2022-08-25,108.08338165283203,31.900421142578125
2022-08-26,104.54592895507812,30.89275550842285
2022-08-29,104.29066467285156,30.77474021911621
2022-08-30,104.30887603759766,30.947227478027344
2022-08-31,103.68892669677734,30.511474609375
2022-09-01,104.40005493164062,30.584577560424805
2022-09-02,103.67070007324219,30.54802703857422
2022-09-06,103.69805145263672,30.209922790527344
2022-09-07,105.66732788085938,30.675954818725586
2022-09-08,108.12896728515625,31.66285514831543
2022-09-09,108.64862823486328,31.927846908569336
2022-09-12,109.93414306640625,32.22940444946289
2022-09-13,106.11408233642578,31.068885803222656
2022-09-14,105.867919921875,30.950092315673828
2022-09-15,107.46341705322266,31.534915924072266
2022-09-16,106.74315643310547,31.17853546142578
2022-09-19,107.72781372070312,31.699398040771484
2022-09-20,105.60353088378906,31.224227905273438
2022-09-21,102.55839538574219,30.29216957092285
2022-09-22,101.39139556884766,29.698198318481445
2022-09-23,99.50415802001953,28.994579315185547
2022-09-26,97.36164855957031,28.35492706298828
2022-09-27,96.504638671875,27.934581756591797
2022-09-28,98.45570373535156,28.391481399536133
2022-09-29,96.7872543334961,28.016826629638672
2022-09-30,95.27381896972656,27.596481323242188
2022-10-03,98.2186508178711,28.409757614135742
2022-10-04,102.81367492675781,29.588546752929688
2022-10-05,101.54425811767578,29.168203353881836
2022-10-06,99.47456359863281,28.74785804748535
2022-10-07,97.48766326904297,28.099063873291016
2022-10-10,96.57696533203125,28.016826629638672
2022-10-11,93.78976440429688,27.20355224609375
2022-10-12,95.30755615234375,27.285795211791992
2022-10-13,100.60600280761719,28.958030700683594
2022-10-14,102.2801742553711,28.967166900634766
2022-10-17,106.575927734375,30.721641540527344
2022-10-18,109.31714630126953,31.873023986816406
2022-10-19,107.17384338378906,30.99578285217285
2022-10-20,106.82431030273438,30.79475212097168
2022-10-21,112.43550872802734,31.936986923217773
2022-10-24,112.57347869873047,32.04664611816406
2022-10-25,112.86783599853516,32.33905792236328
2022-10-26,114.16485595703125,32.6223258972168
2022-10-27,114.61560821533203,32.77767562866211
2022-10-28,115.97700500488281,33.060951232910156
2022-10-31,115.79300689697266,32.93302536010742
2022-11-01,117.88111114501953,33.07923126220703
2022-11-02,116.7956771850586,32.97871017456055
2022-11-03,117.00724029541016,32.79595184326172
2022-11-04,120.2083969116211,33.61836624145508
2022-11-07,120.84310913085938,33.81939697265625
2022-11-08,120.91668701171875,33.9107780456543
2022-11-09,119.3437271118164,33.37164306640625
2022-11-10,124.25582122802734,34.842838287353516
2022-11-11,124.45821380615234,35.09870910644531
2022-11-14,123.17955017089844,34.504737854003906
2022-11-15,122.28730010986328,34.44991683959961
2022-11-16,122.45287322998047,34.13922882080078
2022-11-17,121.9193344116211,33.96560287475586
2022-11-18,123.11518859863281,33.98387908935547
2022-11-21,122.38848114013672,34.093544006347656
2022-11-22,124.21897888183594,34.25801467895508
2022-11-23,125.54363250732422,34.36766815185547
2022-11-25,125.78277587890625,34.44991683959961
2022-11-28,123.58430480957031,33.68233108520508
2022-11-29,125.61721801757812,33.81025695800781
2022-11-30,127.10739135742188,34.586978912353516
2022-12-01,125.32286834716797,33.59431838989258
2022-12-02,124.32942199707031,33.162322998046875
2022-12-05,120.84310913085938,31.682525634765625
2022-12-06,121.04547882080078,30.33139419555664
2022-12-07,120.96269226074219,30.092422485351562
2022-12-08,122.2320785522461,29.81667709350586
2022-12-09,121.5698013305664,29.761531829833984
2022-12-12,123.45552062988281,30.08323097229004
2022-12-13,123.3359603881836,30.101606369018555
2022-12-14,122.71963500976562,29.669618606567383
2022-12-15,119.67487335205078,29.20086097717285
2022-12-16,118.92977142333984,29.13652229309082
2022-12-19,119.63807678222656,29.467411041259766
2022-12-20,120.21759796142578,29.586898803710938
2022-12-21,121.5698013305664,30.037273406982422
2022-12-22,120.19000244140625,29.770723342895508
2022-12-23,120.76030731201172,29.844257354736328
2022-12-27,121.18346405029297,29.899398803710938
2022-12-28,121.84577178955078,30.119993209838867
2022-12-29,122.54485321044922,30.460079193115234
2022-12-30,123.35433959960938,30.44169044494629
2023-01-03,124.29257202148438,30.800146102905273
2023-01-04,125.45165252685547,31.379207611083984
2023-01-05,125.42385864257812,31.314868927001953
2023-01-06,127.8238754272461,31.62737464904785
2023-01-09,127.29569244384766,31.14942169189453
2023-01-10,128.4355010986328,31.360815048217773
2023-01-11,129.3899688720703,31.59980010986328
2023-01-12,129.2602081298828,31.682525634765625
2023-01-13,132.52207946777344,32.381065368652344
2023-01-17,130.47415161132812,31.728469848632812
2023-01-18,126.55438232421875,30.993175506591797
2023-01-19,124.86785125732422,30.54279136657715
2023-01-20,125.17363739013672,31.112655639648438
2023-01-23,127.20303344726562,31.544649124145508
2023-01-24,128.2965087890625,31.774431228637695
2023-01-25,128.9173583984375,32.05017852783203
2023-01-26,129.71429443359375,32.482173919677734
2023-01-27,130.0293426513672,32.58327102661133
2023-01-30,128.92662048339844,32.445404052734375
2023-01-31,129.6957550048828,32.610843658447266
2023-02-01,129.3528594970703,33.015262603759766
2023-02-02,128.7505645751953,33.20827865600586
2023-02-03,130.74290466308594,33.48402404785156
2023-02-06,131.5120086669922,33.42887496948242
2023-02-07,133.11514282226562,33.79652404785156
2023-02-08,132.17921447753906,33.548362731933594
2023-02-09,130.1220245361328,32.83143615722656
2023-02-10,130.696533203125,32.7027587890625
2023-02-13,132.1143341064453,32.76709747314453
2023-02-14,132.69813537597656,32.73952102661133
2023-02-15,133.25411987304688,32.68437194824219
2023-02-16,131.41934204101562,32.42701721191406
2023-02-17,131.80853271484375,32.49135971069336
2023-02-21,129.3899688720703,31.728469848632812
2023-02-22,128.39842224121094,31.517080307006836
2023-02-23,129.4270477294922,31.489498138427734
2023-02-24,130.59463500976562,31.443546295166016
2023-02-27,131.7344207763672,31.443546295166016
2023-02-28,132.83714294433594,31.526262283325195
2023-03-01,132.09579467773438,31.379207611083984
2023-03-02,130.724365234375,30.98141860961914
2023-03-03,133.12442016601562,31.601224899291992
2023-03-06,132.34600830078125,31.536476135253906
2023-03-07,128.45401000976562,30.528118133544922
2023-03-08,127.69418334960938,30.12108039855957
2023-03-09,120.7812728881836,28.25238800048828
2023-03-10,123.84852600097656,28.002613067626953
2023-03-13,121.62451171875,26.37444496154785
2023-03-14,124.74737548828125,26.605716705322266
2023-03-15,118.85379791259766,26.35594367980957
2023-03-16,121.16117095947266,26.799985885620117
2023-03-17,116.58346557617188,25.736125946044922
2023-03-20,117.81593322753906,25.671371459960938
2023-03-21,120.97586059570312,26.448450088500977
2023-03-22,117.8530044555664,25.569610595703125
2023-03-23,117.53793334960938,24.94980239868164
2023-03-24,115.74948120117188,25.10706329345703
2023-03-27,119.06693267822266,26.35594367980957
2023-03-28,119.42833709716797,26.013656616210938
2023-03-29,119.66926574707031,26.522459030151367
2023-03-30,119.307861328125,26.180171966552734
2023-03-31,120.75346374511719,26.457700729370117
2023-04-03,120.61445617675781,26.448450088500977
2023-04-04,119.00206756591797,25.884145736694336
2023-04-05,119.17951202392578,25.569610595703125
2023-04-06,119.04875946044922,25.75463104248047
2023-04-10,119.44100952148438,25.847143173217773
2023-04-11,120.02938842773438,26.55946159362793
2023-04-12,120.0107192993164,26.346691131591797
2023-04-13,120.46835327148438,26.420696258544922
2023-04-14,129.56484985351562,27.308792114257812
2023-04-17,130.5922393798828,28.095123291015625
2023-04-18,132.05848693847656,28.270889282226562
2023-04-19,131.89039611816406,27.80834197998047
2023-04-20,131.5074462890625,27.660327911376953
2023-04-21,131.25527954101562,27.63257598876953
2023-04-24,131.43275451660156,27.530813217163086
2023-04-25,128.57485961914062,26.679723739624023
2023-04-26,126.29608154296875,26.309688568115234
2023-04-27,127.99586486816406,26.725982666015625
2023-04-28,129.10723876953125,27.086767196655273
2023-05-01,131.87168884277344,26.864744186401367
2023-05-02,129.7423095703125,26.050657272338867
2023-05-03,126.99654388427734,25.77313232421875
2023-05-04,125.25943756103516,24.96830177307129
2023-05-05,127.7063217163086,25.634368896484375
2023-05-08,128.01454162597656,25.615863800048828
2023-05-09,127.3981704711914,25.58811378479004
2023-05-10,127.46350860595703,25.273578643798828
2023-05-11,127.06193542480469,25.338340759277344
2023-05-12,125.2407455444336,25.060806274414062
2023-05-15,126.29608154296875,25.5788631439209
2023-05-16,125.44622802734375,25.310583114624023
2023-05-17,129.30337524414062,26.429948806762695
2023-05-18,130.2840118408203,26.33744239807129
2023-05-19,129.9851531982422,26.004405975341797
2023-05-22,128.91111755371094,26.217178344726562
2023-05-23,127.56622314453125,26.439197540283203
2023-05-24,126.3988265991211,25.995155334472656
2023-05-25,126.70703125,26.05990982055664
2023-05-26,127.89312744140625,26.189424514770508
2023-05-30,128.3787841796875,26.143173217773438
2023-05-31,126.74437713623047,25.708375930786133
2023-06-01,128.4908905029297,25.904197692871094
2023-06-02,131.18991088867188,26.771398544311523
