Date,JPM,BAC,Spread
2024-02-21,172.42108154296875,31.93922996520996,31.131749785609003
2024-02-22,174.48941040039062,31.85392951965332,33.80078267773905
2024-02-23,175.36627197265625,32.14773178100586,32.60862570444894
2024-02-26,174.7658233642578,31.85392951965332,34.07719564160624
2024-02-27,174.85157775878906,32.488929748535156,29.691142215665423
2024-02-28,175.73800659179688,32.517356872558594,30.37738114363117
2024-02-29,177.33924865722656,32.94684982299805,28.954041725059255
2024-03-01,176.60531616210938,32.78459548950195,29.36273905026667
2024-03-04,177.93019104003906,33.54814147949219,25.310559284702975
2024-03-05,179.7125701904297,33.77720642089844,25.479813982870667
2024-03-06,180.64662170410156,33.80583190917969,26.21227866784747
2024-03-07,179.06439208984375,34.006263732910156,23.218565157894602
2024-03-08,179.3980255126953,33.977630615234375,23.753839137274042
2024-03-11,179.46470642089844,34.2544059753418,21.871408590790338
2024-03-12,180.94207763671875,34.32121658325195,22.87828517471229
2024-03-13,182.409912109375,34.435752868652344,23.53953055734067
2024-03-14,179.15972900390625,34.06352615356445,22.910647822817765
2024-03-15,181.38052368164062,33.796287536621094,27.01339416422917
2024-03-18,183.62991333007812,34.36894607543945,25.229999546025738
2024-03-19,184.70693969726562,34.38802719116211,26.172652603360802
2024-03-20,187.12789916992188,35.07522201538086,23.75423871934825
2024-03-21,189.72991943359375,35.80058670043945,21.248085278813647
2024-03-22,187.40428161621094,35.361549377441406,22.01424246427507
2024-03-25,185.68869018554688,35.180213928222656,21.575654163788016
2024-03-26,186.5559844970703,35.39973068237305,20.897064405847544
2024-03-27,190.1683807373047,36.086917877197266,19.670141017245925
2024-03-28,190.91183471679688,36.19190216064453,19.674273153385684
2024-04-01,189.61557006835938,35.81012725830078,21.066549258653055
2024-04-02,189.53932189941406,35.60015869140625,22.468944776412627
2024-04-03,189.00555419921875,35.7337760925293,20.99421467633701
2024-04-04,187.5675506591797,35.23746871948242,23.0513141161143
2024-04-05,189.29318237304688,35.41881561279297,23.499862108055254
2024-04-08,190.28060913085938,35.79104995727539,21.8659347670891
2024-04-09,189.0055694580078,36.01055908203125,19.045064752606436
2024-04-10,187.3949737548828,34.97978210449219,24.69342162881901
2024-04-11,187.3566131591797,34.69344711303711,26.671493462310963
2024-04-12,175.23876953125,34.158973693847656,18.317526297818887
2024-04-15,175.3346405029297,34.311683654785156,17.337980968016637
2024-04-16,173.3309783935547,33.09955596923828,23.870382023821833
2024-04-17,172.64073181152344,33.62449645996094,19.483391905446382
2024-04-18,173.7624053955078,34.1398811340332,16.97561606367836
2024-04-19,178.12445068359375,35.28519821166992,13.272092818482434
2024-04-22,181.58531188964844,36.01055908203125,11.62480718424706
2024-04-23,184.20254516601562,36.62139892578125,9.940375254686415
2024-04-24,185.1036834716797,36.57366943359375,11.177634882396404
2024-04-25,185.38169860839844,36.18235778808594,14.211350563829853
2024-04-26,185.4967498779297,36.10601043701172,14.864056256269293
2024-04-29,185.29542541503906,35.83876419067383,16.544737184888476
2024-04-30,183.8190460205078,35.32337188720703,18.69786094394243
2024-05-01,183.93411254882812,35.26610565185547,19.21620858531847
2024-05-02,183.7423553466797,35.19929885864258,19.494919151151976
2024-05-03,182.63986206054688,35.55243682861328,15.905552531758559
2024-05-06,184.06829833984375,35.97238540649414,14.376620845896468
2024-05-07,183.82862854003906,36.11555099487305,13.12874826345245
2024-05-08,187.5675506591797,35.99147033691406,17.741472991463553
2024-05-09,189.34107971191406,36.53549575805664,15.683858334084874
2024-05-10,190.5586395263672,36.697750091552734,15.758788328213399
2024-05-13,190.52027893066406,36.468685150146484,17.333552184733236
2024-05-14,193.1854248046875,36.735931396484375,18.116692667246838
2024-05-15,193.7606658935547,37.13678741455078,15.86901969255669
2024-05-16,194.1057891845703,37.43266296386719,14.130523899451049
2024-05-17,196.32994079589844,37.499473571777344,15.884180878880812
2024-05-20,187.5004119873047,37.05088806152344,10.213687455890323
2024-05-21,191.27764892578125,37.84306335449219,8.412256058262045
2024-05-22,190.1176300048828,37.94804763793945,6.512915294011151
2024-05-23,188.78504943847656,37.38493728637695,9.14587861148678
2024-05-24,192.4185028076172,37.89078903198242,9.217015481968446
